,JAHR,MONAT,ZNR,ZNAME,STRTYP,STRNR,RINAME,FZTYP,DTVMS,DTVMF,DTVMO,DTVDD,DTVFR,DTVSA,DTVSF,TVMAX,TVMAXT,DATUM
2436,2024,7,1603,Hirschstettner Straße,G,0,Kagran,Kfz,6834,7141,7146,7034,7509,6771,5129,8056,"*Fr,12.07.",2024-07-01
2437,2024,7,1603,Hirschstettner Straße,G,0,Kagran,LkwÄ,283,332,312,346,310,162,119,399,"Mi,03.07.",2024-07-01
2438,2024,7,1603,Hirschstettner Straße,G,0,S2,Kfz,8237,8800,8886,8821,8618,7412,5822,10057,"Mo,01.07.",2024-07-01
2439,2024,7,1603,Hirschstettner Straße,G,0,S2,LkwÄ,394,473,491,482,422,197,134,532,"*Mo,22.07.",2024-07-01
2440,2024,7,1603,Hirschstettner Straße,G,0,Gesamt,Kfz,15070,15941,16032,15855,16128,14182,10951,17643,"Mo,01.07.",2024-07-01
2441,2024,7,1603,Hirschstettner Straße,G,0,Gesamt,LkwÄ,677,806,803,828,732,358,253,908,"Mi,03.07.",2024-07-01
2448,2024,7,1608,Margaretengürtel/Matzl.Pl,B,221,A23,Kfz,33898,35328,33211,36112,35228,30630,28947,37771,"*Mi,03.07.",2024-07-01
2449,2024,7,1608,Margaretengürtel/Matzl.Pl,B,221,A23,LkwÄ,6131,6930,6565,7182,6508,4230,3432,7487,"*Mi,03.07.",2024-07-01
2450,2024,7,1608,Margaretengürtel/Matzl.Pl,B,221,Wienzeile,Kfz,21298,22526,22141,22840,21908,18325,17209,24338,"Mo,01.07.",2024-07-01
2451,2024,7,1608,Margaretengürtel/Matzl.Pl,B,221,Wienzeile,LkwÄ,1055,1206,1256,1235,1041,713,532,1339,"*Mo,15.07.",2024-07-01
2452,2024,7,1608,Margaretengürtel/Matzl.Pl,B,221,Gesamt,Kfz,55196,57854,55351,58952,57136,48955,46156,60732,"*Do,11.07.",2024-07-01
2453,2024,7,1608,Margaretengürtel/Matzl.Pl,B,221,Gesamt,LkwÄ,7186,8136,7821,8416,7549,4942,3964,8759,"*Mo,08.07.",2024-07-01
2454,2024,7,1611,Simmeringer Hauptstr. II,B,225,Schwechat,Kfz,6545,6959,6789,6951,7198,5720,4992,7625,"Fr,05.07.",2024-07-01
2455,2024,7,1611,Simmeringer Hauptstr. II,B,225,Schwechat,LkwÄ,354,440,448,452,387,137,76,512,"Mi,10.07.",2024-07-01
2456,2024,7,1611,Simmeringer Hauptstr. II,B,225,Zentrum,Kfz,7112,7582,7589,7590,7544,6105,5412,8160,"Di,02.07.",2024-07-01
2457,2024,7,1611,Simmeringer Hauptstr. II,B,225,Zentrum,LkwÄ,562,671,672,691,601,297,199,779,"Do,04.07.",2024-07-01
2458,2024,7,1611,Simmeringer Hauptstr. II,B,225,Gesamt,Kfz,13657,14541,14378,14542,14742,11825,10404,15471,"Fr,05.07.",2024-07-01
2459,2024,7,1611,Simmeringer Hauptstr. II,B,225,Gesamt,LkwÄ,916,1111,1120,1143,988,434,275,1262,"Do,04.07.",2024-07-01
2460,2024,7,1612,Längenfeldgasse,G,0,Eichenstraße,Kfz,10570,11254,11285,11422,10630,9020,8185,12415,"Di,02.07.",2024-07-01
2461,2024,7,1612,Längenfeldgasse,G,0,Eichenstraße,LkwÄ,307,362,377,373,304,170,128,449,"Mi,03.07.",2024-07-01
2462,2024,7,1612,Längenfeldgasse,G,0,Wienerbergstraße,Kfz,6416,6969,6673,7014,7179,5330,4325,7810,"Fr,05.07.",2024-07-01
2463,2024,7,1612,Längenfeldgasse,G,0,Wienerbergstraße,LkwÄ,271,317,309,325,296,158,124,363,"Di,23.07.",2024-07-01
2464,2024,7,1612,Längenfeldgasse,G,0,Gesamt,Kfz,16986,18223,17957,18436,17810,14350,12510,19622,"Di,02.07.",2024-07-01
2465,2024,7,1612,Längenfeldgasse,G,0,Gesamt,LkwÄ,578,679,686,698,600,328,252,783,"*Di,23.07.",2024-07-01
2466,2024,7,1613,Lainzer Straße,G,0,Zentrum,Kfz,4255,4661,4569,4762,4426,3323,2853,5100,"Di,02.07.",2024-07-01
2467,2024,7,1613,Lainzer Straße,G,0,Zentrum,LkwÄ,311,356,364,359,334,200,166,418,"Mi,03.07.",2024-07-01
2468,2024,7,1613,Lainzer Straße,G,0,Fasangartengasse,Kfz,6050,6574,6375,6687,6426,4930,4160,6923,"Di,02.07.",2024-07-01
2469,2024,7,1613,Lainzer Straße,G,0,Fasangartengasse,LkwÄ,396,458,466,466,420,245,188,538,"Do,25.07.",2024-07-01
2470,2024,7,1613,Lainzer Straße,G,0,Gesamt,Kfz,10306,11235,10944,11448,10852,8253,7014,12023,"Di,02.07.",2024-07-01
2471,2024,7,1613,Lainzer Straße,G,0,Gesamt,LkwÄ,707,814,830,824,755,444,354,948,"Mo,08.07.",2024-07-01
2472,2024,7,1614,Maxingstraße,G,0,Montecuccoliplatz,Kfz,4404,4845,4657,4960,4674,3345,2933,5666,"Di,02.07.",2024-07-01
2473,2024,7,1614,Maxingstraße,G,0,Montecuccoliplatz,LkwÄ,330,371,360,376,367,225,204,396,"Mi,03.07.",2024-07-01
2474,2024,7,1614,Maxingstraße,G,0,Zentrum,Kfz,6765,7453,7281,7651,6972,4996,4581,8406,"Di,02.07.",2024-07-01
2475,2024,7,1614,Maxingstraße,G,0,Zentrum,LkwÄ,687,807,787,832,740,375,311,874,"Di,16.07.",2024-07-01
2476,2024,7,1614,Maxingstraße,G,0,Gesamt,Kfz,11170,12297,11938,12611,11647,8341,7514,14072,"Di,02.07.",2024-07-01
2477,2024,7,1614,Maxingstraße,G,0,Gesamt,LkwÄ,1017,1177,1147,1208,1108,600,516,1256,"Di,16.07.",2024-07-01
2484,2024,7,1616,Gersthofer Straße,G,0,Lidlgasse,Kfz,7974,8613,8229,8804,8428,6546,5723,9925,"Do,04.07.",2024-07-01
2485,2024,7,1616,Gersthofer Straße,G,0,Lidlgasse,LkwÄ,713,807,788,865,627,376,512,922,"*Di,30.07.",2024-07-01
2486,2024,7,1616,Gersthofer Straße,G,0,Türkenschanz-Park,Kfz,7664,8242,8065,8370,8017,6454,5548,9218,"Di,02.07.",2024-07-01
2487,2024,7,1616,Gersthofer Straße,G,0,Türkenschanz-Park,LkwÄ,1013,1151,1150,1171,1084,692,542,1313,"Mi,03.07.",2024-07-01
2488,2024,7,1616,Gersthofer Straße,G,0,Gesamt,Kfz,15638,16856,16293,17174,16445,13001,11271,19134,"Di,02.07.",2024-07-01
2489,2024,7,1616,Gersthofer Straße,G,0,Gesamt,LkwÄ,1727,1958,1938,2036,1712,1068,1054,2205,"*Mi,03.07.",2024-07-01
2490,2024,7,1617,Angerer Straße,G,0,Brünner Straße,Kfz,6354,6798,6839,6780,6810,5529,4625,7449,"*Di,02.07.",2024-07-01
2491,2024,7,1617,Angerer Straße,G,0,Brünner Straße,LkwÄ,205,254,233,270,227,80,48,326,"*Do,04.07.",2024-07-01
2492,2024,7,1617,Angerer Straße,G,0,Donaufelder Str.,Kfz,6076,6381,6193,6366,6666,5568,4832,7215,"*Fr,05.07.",2024-07-01
2493,2024,7,1617,Angerer Straße,G,0,Donaufelder Str.,LkwÄ,105,133,140,142,94,31,13,156,"*Do,11.07.",2024-07-01
2494,2024,7,1617,Angerer Straße,G,0,Gesamt,Kfz,12430,13179,13032,13146,13476,11097,9457,14452,"*Fr,05.07.",2024-07-01
2495,2024,7,1617,Angerer Straße,G,0,Gesamt,LkwÄ,310,387,373,412,321,111,62,470,"*Do,04.07.",2024-07-01
2502,2024,7,1619,Breitenfurter Straße II,B,13,Liesinger Platz,Kfz,7304,7971,7938,7983,7966,6223,4552,8296,"Mo,01.07.",2024-07-01
2503,2024,7,1619,Breitenfurter Straße II,B,13,Liesinger Platz,LkwÄ,299,341,347,342,331,184,174,379,"Mi,24.07.",2024-07-01
2504,2024,7,1619,Breitenfurter Straße II,B,13,Zentrum,Kfz,7321,7946,7823,7994,7935,6189,4854,8328,"Mo,01.07.",2024-07-01
2505,2024,7,1619,Breitenfurter Straße II,B,13,Zentrum,LkwÄ,335,384,387,386,372,212,181,409,"Mi,24.07.",2024-07-01
2506,2024,7,1619,Breitenfurter Straße II,B,13,Gesamt,Kfz,14625,15917,15761,15977,15902,12412,9406,16624,"Mo,01.07.",2024-07-01
2507,2024,7,1619,Breitenfurter Straße II,B,13,Gesamt,LkwÄ,635,725,734,728,703,396,355,788,"Mi,24.07.",2024-07-01
2508,2024,7,1620,Endresstraße,G,0,Mauerer Hauptplatz,Kfz,2664,2876,2825,2879,2928,2273,1839,3022,"Do,04.07.",2024-07-01
2509,2024,7,1620,Endresstraße,G,0,Mauerer Hauptplatz,LkwÄ,167,199,197,203,188,81,69,212,"Di,30.07.",2024-07-01
2510,2024,7,1620,Endresstraße,G,0,Atzgersdorf,Kfz,1780,1942,1943,1938,1955,1460,1170,2104,"Di,02.07.",2024-07-01
2511,2024,7,1620,Endresstraße,G,0,Atzgersdorf,LkwÄ,245,292,299,300,252,126,94,341,"Mo,15.07.",2024-07-01
2512,2024,7,1620,Endresstraße,G,0,Gesamt,Kfz,4444,4818,4768,4817,4883,3733,3010,5112,"Di,02.07.",2024-07-01
2513,2024,7,1620,Endresstraße,G,0,Gesamt,LkwÄ,412,491,496,503,440,207,162,549,"Mo,15.07.",2024-07-01
2514,2024,7,1621,Währinger Gürtel,B,221,Liechtenwerder Platz,Kfz,31405,32213,31521,32384,32477,30434,27736,34280,"Mi,03.07.",2024-07-01
2515,2024,7,1621,Währinger Gürtel,B,221,Liechtenwerder Platz,LkwÄ,1619,1991,2027,2064,1692,726,372,2242,"Di,02.07.",2024-07-01
2516,2024,7,1621,Währinger Gürtel,B,221,Wienzeile,Kfz,32559,33457,33787,33458,33044,30863,29087,38222,"Mo,01.07.",2024-07-01
2517,2024,7,1621,Währinger Gürtel,B,221,Wienzeile,LkwÄ,1938,2363,2549,2418,1940,927,504,2920,"Mo,01.07.",2024-07-01
2518,2024,7,1621,Währinger Gürtel,B,221,Gesamt,Kfz,63964,65670,65308,65842,65520,61296,56822,71175,"Mo,01.07.",2024-07-01
2519,2024,7,1621,Währinger Gürtel,B,221,Gesamt,LkwÄ,3557,4355,4575,4482,3632,1654,876,4993,"Mo,01.07.",2024-07-01
2520,2024,7,1622,Himberger Straße II,B,16,Zentrum,Kfz,4530,5034,5200,5069,4703,3369,2792,5829,"Di,09.07.",2024-07-01
2521,2024,7,1622,Himberger Straße II,B,16,Zentrum,LkwÄ,223,289,291,304,238,45,17,461,"Di,09.07.",2024-07-01
2522,2024,7,1622,Himberger Straße II,B,16,Leopoldsdorfer Str.,Kfz,5355,6043,5857,6109,6046,3868,2884,6668,"Fr,05.07.",2024-07-01
2523,2024,7,1622,Himberger Straße II,B,16,Leopoldsdorfer Str.,LkwÄ,1129,1368,1339,1406,1273,554,330,1520,"Do,04.07.",2024-07-01
2524,2024,7,1622,Himberger Straße II,B,16,Gesamt,Kfz,9885,11077,11057,11178,10750,7238,5675,11907,"Di,09.07.",2024-07-01
2525,2024,7,1622,Himberger Straße II,B,16,Gesamt,LkwÄ,1352,1658,1630,1710,1511,599,347,1856,"Di,09.07.",2024-07-01
2526,2024,7,1623,Breitenleer Straße II,G,0,Stadteinwärts,Kfz,6681,7190,7100,7215,7213,5832,4605,7432,"Do,04.07.",2024-07-01
2527,2024,7,1623,Breitenleer Straße II,G,0,Stadteinwärts,LkwÄ,617,763,776,783,676,253,144,864,"Di,09.07.",2024-07-01
2528,2024,7,1623,Breitenleer Straße II,G,0,Stadtauswärts,Kfz,7262,7886,7743,7917,7955,6254,4682,8445,"Do,04.07.",2024-07-01
2529,2024,7,1623,Breitenleer Straße II,G,0,Stadtauswärts,LkwÄ,525,646,676,664,546,192,156,775,"*Mi,03.07.",2024-07-01
2530,2024,7,1623,Breitenleer Straße II,G,0,Gesamt,Kfz,13943,15075,14842,15132,15168,12086,9286,15877,"Do,04.07.",2024-07-01
2531,2024,7,1623,Breitenleer Straße II,G,0,Gesamt,LkwÄ,1142,1409,1452,1447,1222,446,300,1574,"*Mi,03.07.",2024-07-01
2532,2024,7,1624,Seyringer Straße,G,0,Wassermanngasse,Kfz,6105,6530,6474,6470,6807,5863,3905,6961,"Fr,12.07.",2024-07-01
2533,2024,7,1624,Seyringer Straße,G,0,Wassermanngasse,LkwÄ,281,361,348,381,310,69,31,487,"Mi,03.07.",2024-07-01
2534,2024,7,1624,Seyringer Straße,G,0,Ernst-Kein-Gasse,Kfz,4877,5199,5461,4892,5946,4741,3161,6231,"*Fr,05.07.",2024-07-01
2535,2024,7,1624,Seyringer Straße,G,0,Ernst-Kein-Gasse,LkwÄ,130,173,201,168,158,11,3,229,"*Mo,15.07.",2024-07-01
2536,2024,7,1624,Seyringer Straße,G,0,Gesamt,Kfz,10982,11728,11934,11362,12753,10604,7066,13062,"*Fr,05.07.",2024-07-01
2537,2024,7,1624,Seyringer Straße,G,0,Gesamt,LkwÄ,411,535,549,549,467,80,34,648,"*Mi,03.07.",2024-07-01
2538,2024,7,1625,Favoritenstraße,G,0,Karlsplatz (Zentrum),Kfz,10397,11210,10676,11498,10871,8611,7504,11993,"Do,18.07.",2024-07-01
2539,2024,7,1625,Favoritenstraße,G,0,Karlsplatz (Zentrum),LkwÄ,183,229,237,237,190,69,33,272,"Di,30.07.",2024-07-01
2540,2024,7,1625,Favoritenstraße,G,0,Südtiroler Platz,Kfz,3477,3779,3839,3767,3748,2790,2428,4626,"Di,02.07.",2024-07-01
2541,2024,7,1625,Favoritenstraße,G,0,Südtiroler Platz,LkwÄ,214,261,269,264,244,95,59,427,"Di,02.07.",2024-07-01
2542,2024,7,1625,Favoritenstraße,G,0,Gesamt,Kfz,13874,14990,14515,15265,14619,11401,9932,16207,"Do,18.07.",2024-07-01
2543,2024,7,1625,Favoritenstraße,G,0,Gesamt,LkwÄ,397,490,506,501,435,164,92,680,"Di,02.07.",2024-07-01
2544,2024,7,1626,Ludwig-van-Höhnel-Gasse,B,225,Verteilerkreis,Kfz,8741,9185,9045,9204,9295,7998,6929,9669,"Mo,01.07.",2024-07-01
2545,2024,7,1626,Ludwig-van-Höhnel-Gasse,B,225,Verteilerkreis,LkwÄ,414,506,520,517,448,173,130,577,"Do,04.07.",2024-07-01
2546,2024,7,1626,Ludwig-van-Höhnel-Gasse,B,225,Laaer-Berg-Str.,Kfz,9457,9872,9620,10000,9737,8588,7944,11144,"Mi,31.07.",2024-07-01
2547,2024,7,1626,Ludwig-van-Höhnel-Gasse,B,225,Laaer-Berg-Str.,LkwÄ,758,910,887,946,809,385,259,1074,"Di,30.07.",2024-07-01
2548,2024,7,1626,Ludwig-van-Höhnel-Gasse,B,225,Gesamt,Kfz,18199,19057,18664,19205,19032,16586,14874,19898,"Mi,03.07.",2024-07-01
2549,2024,7,1626,Ludwig-van-Höhnel-Gasse,B,225,Gesamt,LkwÄ,1172,1415,1407,1463,1258,558,389,1558,"Di,30.07.",2024-07-01
2550,2024,7,1627,Felberstraße,B,224,Neubauguertel,Kfz,7422,7806,7693,7879,7688,6568,6069,8372,"Do,04.07.",2024-07-01
2551,2024,7,1627,Felberstraße,B,224,Neubauguertel,LkwÄ,341,412,415,428,352,172,99,486,"Do,04.07.",2024-07-01
2552,2024,7,1627,Felberstraße,B,224,Schweglerstraße,Kfz,7237,7552,7259,7636,7622,6592,6075,8079,"Do,25.07.",2024-07-01
2553,2024,7,1627,Felberstraße,B,224,Schweglerstraße,LkwÄ,48,58,61,60,51,22,15,78,"Mi,10.07.",2024-07-01
2554,2024,7,1627,Felberstraße,B,224,Gesamt,Kfz,14659,15357,14952,15515,15310,13160,12144,15992,"Do,25.07.",2024-07-01
2555,2024,7,1627,Felberstraße,B,224,Gesamt,LkwÄ,389,470,475,487,402,195,114,549,"Do,25.07.",2024-07-01
2556,2024,6,1075,Reichsbrücke,B,8,Leopoldstadt,Kfz,17400,19310,19405,19539,18526,14083,13080,20469,"*Do,27.06.",2024-06-01
2557,2024,6,1075,Reichsbrücke,B,8,Leopoldstadt,LkwÄ,702,854,843,884,772,422,376,929,"*Di,18.06.",2024-06-01
2558,2024,6,1075,Reichsbrücke,B,8,Donaustadt,Kfz,15251,16126,15279,16235,16648,14388,12610,17175,"Fr,21.06.",2024-06-01
2559,2024,6,1075,Reichsbrücke,B,8,Donaustadt,LkwÄ,646,821,856,829,762,369,224,985,"Mo,24.06.",2024-06-01
2560,2024,6,1075,Reichsbrücke,B,8,Gesamt,Kfz,32651,35436,34684,35774,35174,28471,25690,37338,"*Do,27.06.",2024-06-01
2561,2024,6,1075,Reichsbrücke,B,8,Gesamt,LkwÄ,1348,1675,1700,1713,1534,791,600,1842,"*Mo,24.06.",2024-06-01
2562,2024,6,1078,Westbahnhof,B,221,Wienzeile,Kfz,38612,39733,38782,39650,40933,38337,34402,41932,"Fr,07.06.",2024-06-01
2563,2024,6,1078,Westbahnhof,B,221,Wienzeile,LkwÄ,843,1085,1112,1109,986,417,300,1190,"Mo,24.06.",2024-06-01
2564,2024,6,1078,Westbahnhof,B,221,Stadthalle,Kfz,31874,32406,31554,32306,33555,31849,29773,34228,"Fr,07.06.",2024-06-01
2565,2024,6,1078,Westbahnhof,B,221,Stadthalle,LkwÄ,729,913,939,933,828,423,300,970,"Mo,03.06.",2024-06-01
2566,2024,6,1078,Westbahnhof,B,221,Gesamt,Kfz,70486,72139,70337,71956,74488,70185,64175,76160,"Fr,07.06.",2024-06-01
2567,2024,6,1078,Westbahnhof,B,221,Gesamt,LkwÄ,1572,1998,2050,2042,1814,840,600,2124,"Di,25.06.",2024-06-01
2568,2024,6,1089,Floridsdorf-Br.,B,226,Brigittenau,Kfz,12992,13862,13919,13954,13530,11743,10756,14635,"Mi,19.06.",2024-06-01
2569,2024,6,1089,Floridsdorf-Br.,B,226,Brigittenau,LkwÄ,288,363,380,376,306,165,114,422,"Do,27.06.",2024-06-01
2570,2024,6,1089,Floridsdorf-Br.,B,226,Floridsdorf,Kfz,14385,15351,14770,15269,16178,13599,11310,17304,"Fr,07.06.",2024-06-01
2571,2024,6,1089,Floridsdorf-Br.,B,226,Floridsdorf,LkwÄ,312,395,397,405,363,172,121,479,"Mo,24.06.",2024-06-01
2572,2024,6,1089,Floridsdorf-Br.,B,226,Gesamt,Kfz,27377,29213,28689,29223,29709,25343,22066,30912,"Mi,19.06.",2024-06-01
2573,2024,6,1089,Floridsdorf-Br.,B,226,Gesamt,LkwÄ,601,758,777,781,668,337,235,862,"Mo,24.06.",2024-06-01
2574,2024,6,1096,Brigittenauer Brücke,B,14,Brigittenau,Kfz,14513,16024,16102,16166,15521,11887,11096,16892,"Do,06.06.",2024-06-01
2575,2024,6,1096,Brigittenauer Brücke,B,14,Brigittenau,LkwÄ,344,468,518,472,404,122,68,550,"Do,06.06.",2024-06-01
2576,2024,6,1096,Brigittenauer Brücke,B,14,Floridsdorf,Kfz,11622,12618,12206,12651,12930,10242,9022,13526,"*Fr,07.06.",2024-06-01
2577,2024,6,1096,Brigittenauer Brücke,B,14,Floridsdorf,LkwÄ,324,417,428,427,374,171,109,477,"Mo,24.06.",2024-06-01
2578,2024,6,1096,Brigittenauer Brücke,B,14,Gesamt,Kfz,26136,28642,28308,28817,28451,22129,20118,29639,"Do,27.06.",2024-06-01
2579,2024,6,1096,Brigittenauer Brücke,B,14,Gesamt,LkwÄ,668,884,946,900,778,293,176,1010,"Mo,24.06.",2024-06-01
2580,2024,6,1131,Karlsplatz,B,1,Heumarkt,Kfz,20967,23110,21952,23283,23751,18322,15039,25566,"Fr,07.06.",2024-06-01
2581,2024,6,1131,Karlsplatz,B,1,Heumarkt,LkwÄ,666,805,766,834,756,470,308,898,"Mi,19.06.",2024-06-01
2582,2024,6,1131,Karlsplatz,B,1,Wienzeile,Kfz,12745,14381,13990,14586,14155,10497,8448,15145,"Do,06.06.",2024-06-01
2583,2024,6,1131,Karlsplatz,B,1,Wienzeile,LkwÄ,497,592,581,609,550,383,233,686,"Mi,12.06.",2024-06-01
2584,2024,6,1131,Karlsplatz,B,1,Gesamt,Kfz,33712,37491,35942,37869,37906,28818,23487,40173,"Fr,07.06.",2024-06-01
2585,2024,6,1131,Karlsplatz,B,1,Gesamt,LkwÄ,1163,1397,1347,1444,1306,852,541,1524,"Mi,05.06.",2024-06-01
2586,2024,6,1170,Donaukanal Straße,B,227,1171-Obere Donaustr.,Kfz,26857,27652,26128,27718,28980,27086,23449,30505,"*Sa,29.06.",2024-06-01
2587,2024,6,1170,Donaukanal Straße,B,227,1171-Obere Donaustr.,LkwÄ,842,1018,1042,995,1062,624,360,1166,"*Mo,24.06.",2024-06-01
2588,2024,6,1170,Donaukanal Straße,B,227,1172-Franz-Josef-Kai,Kfz,35750,38411,37451,38639,38687,31057,29796,40830,"Fr,28.06.",2024-06-01
2589,2024,6,1170,Donaukanal Straße,B,227,1172-Franz-Josef-Kai,LkwÄ,1761,2236,2241,2298,2045,943,678,2368,"Mi,05.06.",2024-06-01
2590,2024,6,1170,Donaukanal Straße,B,227,Gesamt,Kfz,62607,66063,63579,66357,67667,58143,53245,70110,"*Fr,28.06.",2024-06-01
2591,2024,6,1170,Donaukanal Straße,B,227,Gesamt,LkwÄ,2603,3254,3283,3293,3106,1567,1039,3513,"*Mo,24.06.",2024-06-01
2592,2024,6,1177,Handelskai,B,14,Klosterneuburg,Kfz,11488,12218,12248,12299,11945,10481,9578,13181,"Mo,24.06.",2024-06-01
2593,2024,6,1177,Handelskai,B,14,Klosterneuburg,LkwÄ,517,691,725,716,582,202,137,820,"Mo,24.06.",2024-06-01
2594,2024,6,1177,Handelskai,B,14,Freudenau,Kfz,13492,14591,14638,14506,14800,12099,10485,16217,"Fr,28.06.",2024-06-01
2595,2024,6,1177,Handelskai,B,14,Freudenau,LkwÄ,666,904,1007,901,813,228,150,1091,"Mo,17.06.",2024-06-01
2596,2024,6,1177,Handelskai,B,14,Gesamt,Kfz,24980,26809,26886,26805,26746,22580,20064,28592,"Do,06.06.",2024-06-01
2597,2024,6,1177,Handelskai,B,14,Gesamt,LkwÄ,1183,1595,1732,1616,1394,430,287,1835,"Mo,24.06.",2024-06-01
2598,2024,6,1179,Brunner Straße,B,12,Zentrum,Kfz,13083,14908,14557,15090,14716,10640,8223,15571,"Do,27.06.",2024-06-01
2599,2024,6,1179,Brunner Straße,B,12,Zentrum,LkwÄ,992,1353,1362,1395,1221,349,192,1450,"Di,18.06.",2024-06-01
2600,2024,6,1179,Brunner Straße,B,12,Brunn am Gebirge,Kfz,17915,19976,19530,19952,20495,15770,11815,20925,"Do,27.06.",2024-06-01
2601,2024,6,1179,Brunner Straße,B,12,Brunn am Gebirge,LkwÄ,1256,1691,1692,1746,1528,480,288,1916,"Do,27.06.",2024-06-01
2602,2024,6,1179,Brunner Straße,B,12,Gesamt,Kfz,30998,34885,34086,35042,35211,26410,20038,36496,"Do,27.06.",2024-06-01
2603,2024,6,1179,Brunner Straße,B,12,Gesamt,LkwÄ,2248,3045,3053,3140,2749,829,480,3304,"Do,27.06.",2024-06-01
2604,2024,6,1180,Hochstraße,B,13,Zentrum,Kfz,5254,5793,5462,5815,6059,4493,3857,6180,"Do,27.06.",2024-06-01
2605,2024,6,1180,Hochstraße,B,13,Zentrum,LkwÄ,241,308,292,318,293,122,96,343,"Mi,12.06.",2024-06-01
2606,2024,6,1180,Hochstraße,B,13,Perchtoldsdorf,Kfz,5443,6019,5631,6018,6410,4655,3927,6531,"Fr,07.06.",2024-06-01
2607,2024,6,1180,Hochstraße,B,13,Perchtoldsdorf,LkwÄ,246,314,307,325,288,124,95,356,"Do,20.06.",2024-06-01
2608,2024,6,1180,Hochstraße,B,13,Gesamt,Kfz,10697,11812,11094,11833,12468,9148,7784,12691,"Fr,07.06.",2024-06-01
2609,2024,6,1180,Hochstraße,B,13,Gesamt,LkwÄ,487,622,599,643,580,245,192,696,"Mi,12.06.",2024-06-01
2610,2024,6,1181,Breitenfurter Straße,B,13,Zentrum,Kfz,6678,7194,6819,7202,7547,6158,5135,7830,"Fr,07.06.",2024-06-01
2611,2024,6,1181,Breitenfurter Straße,B,13,Zentrum,LkwÄ,246,309,299,316,299,141,99,337,"Mi,12.06.",2024-06-01
2612,2024,6,1181,Breitenfurter Straße,B,13,Breitenfurt,Kfz,6596,7142,6836,7162,7392,6052,4952,7649,"Fr,07.06.",2024-06-01
2613,2024,6,1181,Breitenfurter Straße,B,13,Breitenfurt,LkwÄ,235,292,288,296,285,138,103,319,"Di,11.06.",2024-06-01
2614,2024,6,1181,Breitenfurter Straße,B,13,Gesamt,Kfz,13274,14337,13655,14363,14939,12209,10087,15479,"Fr,07.06.",2024-06-01
2615,2024,6,1181,Breitenfurter Straße,B,13,Gesamt,LkwÄ,481,601,587,612,584,279,202,647,"Di,11.06.",2024-06-01
2616,2024,6,1182,Simmeringer Hptstr.,B,225,Zentrum,Kfz,9025,9921,10057,9874,9927,7966,6499,10339,"Mo,24.06.",2024-06-01
2617,2024,6,1182,Simmeringer Hptstr.,B,225,Zentrum,LkwÄ,620,829,844,868,698,249,157,912,"Di,18.06.",2024-06-01
2618,2024,6,1182,Simmeringer Hptstr.,B,225,Schwechat,Kfz,10031,10988,10550,10799,11991,9172,7063,12392,"*Fr,28.06.",2024-06-01
2619,2024,6,1182,Simmeringer Hptstr.,B,225,Schwechat,LkwÄ,646,859,850,890,775,271,171,968,"*Mi,12.06.",2024-06-01
2620,2024,6,1182,Simmeringer Hptstr.,B,225,Gesamt,Kfz,19056,20909,20607,20673,21918,17138,13562,22327,"*Fr,28.06.",2024-06-01
2621,2024,6,1182,Simmeringer Hptstr.,B,225,Gesamt,LkwÄ,1266,1688,1693,1758,1473,519,327,1829,"*Mi,12.06.",2024-06-01
2622,2024,6,1184,Himberger Straße,G,0,Zentrum,Kfz,6060,6920,6912,6944,6857,4581,4100,7327,"Mo,24.06.",2024-06-01
2623,2024,6,1184,Himberger Straße,G,0,Zentrum,LkwÄ,245,342,352,350,308,69,30,387,"*Di,11.06.",2024-06-01
2624,2024,6,1184,Himberger Straße,G,0,Leopoldsdorf,Kfz,5690,6478,6225,6401,6959,4592,3639,7185,"Fr,21.06.",2024-06-01
2625,2024,6,1184,Himberger Straße,G,0,Leopoldsdorf,LkwÄ,201,279,270,279,287,66,26,318,"Do,13.06.",2024-06-01
2626,2024,6,1184,Himberger Straße,G,0,Gesamt,Kfz,11750,13397,13137,13345,13816,9173,7739,14265,"Fr,07.06.",2024-06-01
2627,2024,6,1184,Himberger Straße,G,0,Gesamt,LkwÄ,446,621,622,629,595,136,55,696,"Do,13.06.",2024-06-01
2628,2024,6,1187,Triester Straße,B,17,Zentrum,Kfz,9626,10645,10554,10628,10787,9546,5630,10979,"Fr,07.06.",2024-06-01
2629,2024,6,1187,Triester Straße,B,17,Zentrum,LkwÄ,394,534,526,566,444,151,77,619,"Do,13.06.",2024-06-01
2630,2024,6,1187,Triester Straße,B,17,Wr. Neudorf,Kfz,8487,9545,9483,9490,9774,7865,4873,9925,"Fr,14.06.",2024-06-01
2631,2024,6,1187,Triester Straße,B,17,Wr. Neudorf,LkwÄ,355,482,465,506,428,134,67,552,"Mi,05.06.",2024-06-01
2632,2024,6,1187,Triester Straße,B,17,Gesamt,Kfz,18112,20190,20037,20118,20560,17411,10503,20825,"Fr,07.06.",2024-06-01
2633,2024,6,1187,Triester Straße,B,17,Gesamt,LkwÄ,749,1016,991,1072,872,286,144,1162,"Do,13.06.",2024-06-01
2634,2024,6,1188,Altmannsdorfer Straße,B,224,Zentrum,Kfz,9420,10599,10582,10628,10529,8765,5357,11053,"Do,06.06.",2024-06-01
2635,2024,6,1188,Altmannsdorfer Straße,B,224,Zentrum,LkwÄ,415,556,570,581,469,159,104,627,"Do,06.06.",2024-06-01
